subjectID,LH_VisCent_ExStr_1,LH_VisCent_ExStr_2,LH_VisCent_Striate_1,LH_VisCent_ExStr_3,LH_VisPeri_ExStrInf_1,LH_VisPeri_StriCal_1,LH_VisPeri_ExStrSup_1,LH_SomMotA_1,LH_SomMotA_2,LH_SomMotB_Aud_1,LH_SomMotB_S2_1,LH_SomMotB_S2_2,LH_SomMotB_Cent_1,LH_DorsAttnA_TempOcc_1,LH_DorsAttnA_ParOcc_1,LH_DorsAttnA_SPL_1,LH_DorsAttnB_PostC_1,LH_DorsAttnB_PostC_2,LH_DorsAttnB_PostC_3,LH_DorsAttnB_FEF_1,LH_SalVentAttnA_ParOper_1,LH_SalVentAttnA_Ins_1,LH_SalVentAttnA_Ins_2,LH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_FrMed_1,LH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_PFCmp_1,LH_LimbicB_OFC_1,LH_LimbicA_TempPole_1,LH_LimbicA_TempPole_2,LH_ContA_IPS_1,LH_ContA_PFCl_1,LH_ContA_PFCl_2,LH_ContB_PFClv_1,LH_ContC_pCun_1,LH_ContC_pCun_2,LH_ContC_Cingp_1,LH_DefaultA_PFCd_1,LH_DefaultA_pCunPCC_1,LH_DefaultA_PFCm_1,LH_DefaultB_Temp_1,LH_DefaultB_Temp_2,LH_DefaultB_IPL_1,LH_DefaultB_PFCd_1,LH_DefaultB_PFCl_1,LH_DefaultB_PFCv_1,LH_DefaultB_PFCv_2,LH_DefaultC_Rsp_1,LH_DefaultC_PHC_1,LH_TempPar_1,RH_VisCent_ExStr_1,RH_VisCent_ExStr_2,RH_VisCent_ExStr_3,RH_VisPeri_StriCal_1,RH_VisPeri_ExStrInf_1,RH_VisPeri_ExStrSup_1,RH_SomMotA_1,RH_SomMotA_2,RH_SomMotA_3,RH_SomMotA_4,RH_SomMotB_Aud_1,RH_SomMotB_S2_1,RH_SomMotB_S2_2,RH_SomMotB_Cent_1,RH_DorsAttnA_TempOcc_1,RH_DorsAttnA_ParOcc_1,RH_DorsAttnA_SPL_1,RH_DorsAttnB_PostC_1,RH_DorsAttnB_PostC_2,RH_DorsAttnB_FEF_1,RH_SalVentAttnA_ParOper_1,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnB_IPL_1,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnB_PFCmp_1,RH_LimbicB_OFC_1,RH_LimbicA_TempPole_1,RH_ContA_IPS_1,RH_ContA_PFCl_1,RH_ContA_PFCl_2,RH_ContB_Temp_1,RH_ContB_IPL_1,RH_ContB_PFCld_1,RH_ContB_PFClv_1,RH_ContC_Cingp_1,RH_ContC_pCun_1,RH_DefaultA_IPL_1,RH_DefaultA_PFCd_1,RH_DefaultA_pCunPCC_1,RH_DefaultA_PFCm_1,RH_DefaultB_PFCd_1,RH_DefaultB_PFCv_1,RH_DefaultB_PFCv_2,RH_DefaultC_Rsp_1,RH_DefaultC_PHC_1,RH_TempPar_1,RH_TempPar_2,RH_TempPar_3
sub-IXI013,0.41258952,0.41633293,0.31991687,0.34835848,0.43713865,0.41025025,0.36424345,0.32672095,0.29230428,0.38762513,0.4563673,0.45828018,0.34592354,0.5225678,0.5036993,0.3380162,0.3453724,0.24923868,0.33339363,0.30613312,0.4266131,0.48474798,0.48767883,0.4149025,0.35412928,0.4567048,0.46564743,0.4488209,0.5117177,0.40874326,0.37436804,0.4788204,0.40144467,0.462331,0.41633958,0.413764,0.44863015,0.4421035,0.44277978,0.50213176,0.44528362,0.33537695,0.4095176,0.4033962,0.4137954,0.46084693,0.5021003,0.4565721,0.50955397,0.34205827,0.4216672,0.393116,0.35403213,0.33542687,0.38431272,0.32670036,0.38426447,0.2985428,0.3499178,0.3219928,0.3568915,0.46516433,0.40935242,0.40967917,0.42919973,0.48637295,0.33307385,0.39907643,0.36386514,0.30152476,0.41004056,0.4557932,0.3816851,0.4287718,0.32167137,0.4972892,0.48776639,0.41409737,0.5109778,0.28672948,0.50487566,0.36205316,0.42171466,0.4534901,0.4483985,0.44675124,0.37793067,0.39018095,0.43793336,0.3341608,0.3994953,0.48292795,0.458946,0.47867066,0.44957212,0.47874144,0.5082902,0.50277066,0.47199994,0.4582662
sub-IXI586,0.5227234,0.47926587,0.3657353,0.42608804,0.53877735,0.49485648,0.47773966,0.33497018,0.35376582,0.57866913,0.52104026,0.52773607,0.3542572,0.51558524,0.45970744,0.39892197,0.41431153,0.37185156,0.38297984,0.41584677,0.53061235,0.59426284,0.68960273,0.47824115,0.4713473,0.5105414,0.5158281,0.50111264,0.70936424,0.57167494,0.4323889,0.4557494,0.48002818,0.44184932,0.61066455,0.56103826,0.50193125,0.46865663,0.6181954,0.53007925,0.6044171,0.43504032,0.48973125,0.48879755,0.49248466,0.5647328,0.551171,0.70432675,0.64287364,0.4382826,0.5204398,0.53932667,0.5149799,0.4101659,0.50272804,0.44079173,0.40259442,0.41885334,0.40042666,0.36440012,0.5420961,0.5991813,0.5185591,0.38716197,0.5338305,0.47093904,0.39439893,0.41819933,0.4704192,0.4301317,0.4804547,0.65662175,0.4661541,0.47409534,0.39098933,0.5011396,0.47947195,0.54918766,0.6350492,0.36297217,0.48021543,0.39890662,0.62662137,0.46343222,0.44629377,0.49631274,0.486487,0.59862614,0.52580523,0.5541391,0.5292706,0.5043043,0.5262187,0.6250615,0.48315334,0.64701253,0.5404701,0.57486063,0.5383521,0.5477247
sub-IXI184,0.51429176,0.51071185,0.46596688,0.39676988,0.52006876,0.5034482,0.49017185,0.34468606,0.34764338,0.5117885,0.52710944,0.5445769,0.41518185,0.5526273,0.4995082,0.4366979,0.41327667,0.37791,0.43226957,0.37463203,0.45946616,0.5636222,0.6376766,0.433344,0.4680504,0.49600196,0.5135975,0.5129807,0.53478473,0.5283036,0.41857177,0.43178096,0.46829844,0.48530382,0.50977665,0.48576996,0.39589438,0.42052537,0.4656872,0.52973866,0.4806904,0.4338485,0.4574865,0.4572329,0.43744156,0.5877413,0.5468008,0.52128977,0.560844,0.44449705,0.52954954,0.43761355,0.4733472,0.4853332,0.4584375,0.42396954,0.4487672,0.34132928,0.35218075,0.36194515,0.48187366,0.59534496,0.5529286,0.40943602,0.5545404,0.4739249,0.39081407,0.4260855,0.43395242,0.40770453,0.46716523,0.5964449,0.47930503,0.46030667,0.37218598,0.47638988,0.47817233,0.5165413,0.5725654,0.3392167,0.40056822,0.4836587,0.563741,0.44880915,0.45038846,0.5177211,0.3364634,0.5045727,0.45308235,0.5674462,0.48244122,0.5124309,0.48190266,0.6226317,0.4880358,0.5650096,0.58361876,0.543217,0.5805779,0.457639
sub-IXI359,0.39925867,0.33497444,0.33689097,0.34535524,0.3959091,0.3221945,0.37992018,0.29859212,0.3033939,0.37325665,0.39405334,0.4226549,0.32711,0.4274781,0.39370635,0.3301518,0.28117856,0.26719895,0.3628034,0.34376398,0.36081937,0.44419584,0.47252768,0.39327514,0.3305251,0.37023622,0.4400284,0.39891082,0.47127524,0.43517613,0.39507732,0.34983876,0.36394536,0.38829407,0.39087445,0.41997042,0.397686,0.31610927,0.42270938,0.42450354,0.41112602,0.35589513,0.39983013,0.40322217,0.38945606,0.4440632,0.43765193,0.42577058,0.41565764,0.43591642,0.391132,0.3336307,0.36609522,0.33904943,0.35913953,0.3660169,0.31155294,0.29147506,0.27290368,0.32433316,0.36589587,0.38138282,0.38181028,0.41122037,0.38982812,0.4572272,0.28258753,0.33784172,0.34838977,0.32016423,0.38793465,0.4976084,0.39155194,0.38018328,0.35095507,0.41574788,0.38339502,0.41659287,0.42476496,0.28959855,0.38828585,0.33175865,0.4053279,0.3570333,0.37674,0.43252483,0.35558057,0.3982992,0.428188,0.29292068,0.4034814,0.38692325,0.42896634,0.42882195,0.4489123,0.45433494,0.404456,0.41186678,0.40759227,0.42334473
sub-IXI550,0.5065028,0.43622884,0.39859375,0.4069999,0.51169646,0.42933893,0.39459026,0.29920536,0.27095914,0.3966026,0.46242124,0.46297097,0.39380282,0.49052024,0.47061566,0.35285103,0.32750684,0.31019643,0.3046984,0.32798314,0.45653993,0.4753611,0.47727305,0.336665,0.32144699,0.40876138,0.40858084,0.41941494,0.43931893,0.37364516,0.325315,0.37931094,0.3374229,0.37210655,0.3369329,0.36498109,0.41828907,0.33028856,0.45503277,0.46568722,0.37008727,0.39159402,0.41927424,0.3940424,0.33760238,0.4321399,0.40460885,0.3741784,0.4240745,0.4529472,0.46574295,0.4103448,0.4286625,0.3678293,0.4305188,0.35592145,0.34785622,0.319157,0.31522265,0.2592101,0.3602064,0.50936437,0.40208864,0.38629797,0.4245322,0.3875149,0.36604497,0.37085813,0.389653,0.29958552,0.420151,0.48061782,0.3754883,0.3632927,0.3365312,0.35719582,0.38057896,0.44233724,0.44705555,0.2788236,0.3509246,0.35497606,0.37334085,0.4155375,0.36514464,0.43017602,0.3353377,0.3786849,0.4863832,0.39727685,0.39689305,0.43216607,0.42882895,0.45201248,0.3696022,0.44609964,0.4629311,0.42495984,0.42364544,0.38336226
sub-IXI134,0.51723015,0.433846,0.3774116,0.4517591,0.44433644,0.3782049,0.45401728,0.48794156,0.36292648,0.4611369,0.49232063,0.5165678,0.38549173,0.5419256,0.49654412,0.3981241,0.413398,0.46641883,0.43726888,0.4726852,0.42895532,0.53977334,0.5162666,0.40633205,0.4159852,0.4275008,0.41364953,0.4950004,0.57031775,0.53264374,0.45100784,0.4764913,0.4431095,0.47114477,0.4400188,0.40860856,0.4640348,0.46606675,0.5056608,0.44937593,0.52218544,0.44057027,0.47897828,0.45809418,0.39133722,0.4965872,0.4820099,0.46449715,0.50824445,0.4768871,0.4695006,0.42584914,0.46168083,0.39365414,0.39153746,0.40806118,0.47786754,0.50682336,0.56987846,0.4251298,0.47530493,0.5551724,0.46352658,0.40597174,0.5287866,0.5120058,0.43575922,0.45336068,0.53209525,0.54344654,0.5005376,0.54486203,0.40394056,0.4525596,0.37168613,0.4564147,0.434626,0.48913643,0.58451825,0.3548419,0.5133292,0.49170363,0.5305334,0.44939068,0.49013135,0.44702706,0.43663055,0.49695453,0.5014905,0.4899234,0.4948172,0.44647625,0.4625927,0.50091887,0.48576665,0.4901377,0.54774535,0.5158688,0.55022806,0.47455546
sub-IXI075,0.43766913,0.37417176,0.37656546,0.33784655,0.45092425,0.3099408,0.34604195,0.30474523,0.28485295,0.36372325,0.36876813,0.3707818,0.36295813,0.42956996,0.35699114,0.32463273,0.30154687,0.2885046,0.2892346,0.34341937,0.39654666,0.43774834,0.4459803,0.33284992,0.34957394,0.35456184,0.40210274,0.39792207,0.41833636,0.37924522,0.37050998,0.38059828,0.3230707,0.38268805,0.35084596,0.36274952,0.3643631,0.40348428,0.40320665,0.41907915,0.3842177,0.38389188,0.38969824,0.36738867,0.36093032,0.41948733,0.39905065,0.33591235,0.41614217,0.4096147,0.38476846,0.33521572,0.3358149,0.3437246,0.31586957,0.36046168,0.3297328,0.31809732,0.36622477,0.3170966,0.36602283,0.45778018,0.3549393,0.34854117,0.41277552,0.4094321,0.31929302,0.42802256,0.36782056,0.34694445,0.36038327,0.46188897,0.35714328,0.37503994,0.27877662,0.39935002,0.3759625,0.40387526,0.41669896,0.3145683,0.42131522,0.3454117,0.39780563,0.39110798,0.371198,0.42040044,0.3356015,0.35221285,0.32285804,0.40019313,0.37425718,0.40434664,0.40237755,0.41598946,0.40665513,0.34595633,0.41953373,0.39630896,0.377009,0.34430686
sub-IXI247,0.48142228,0.37924287,0.46295056,0.368955,0.4151842,0.34958187,0.40511143,0.3542822,0.32963106,0.39016807,0.38485405,0.43845522,0.39737815,0.50877136,0.45936176,0.36786586,0.3696149,0.29673302,0.33718383,0.39903268,0.3539416,0.48089683,0.5206206,0.43633065,0.36654845,0.45482397,0.46052608,0.47058073,0.5440564,0.48855132,0.41111648,0.42181715,0.43268687,0.4158919,0.40418294,0.40146837,0.4134235,0.39501077,0.4310179,0.4894462,0.47622445,0.5272047,0.41230807,0.4271798,0.41766715,0.497624,0.46499357,0.47644225,0.44601235,0.43733168,0.47094658,0.42500654,0.37869647,0.39330438,0.38061062,0.36740518,0.37930754,0.29613188,0.26770034,0.3259845,0.40138417,0.45902556,0.42178845,0.37918314,0.47261018,0.4817809,0.3420982,0.29177707,0.40680298,0.40150955,0.38905877,0.534109,0.40825343,0.39815578,0.33859637,0.4467271,0.4270382,0.4693073,0.50277364,0.3261381,0.4264766,0.37171713,0.4467168,0.46404803,0.40314713,0.40886724,0.39222348,0.41930425,0.4119226,0.40562227,0.4206642,0.4841655,0.45456466,0.4915316,0.5019659,0.52026004,0.4691036,0.55536646,0.51122653,0.41380954
sub-IXI411,0.44700474,0.37297764,0.3781416,0.39771095,0.49977568,0.5128196,0.41854987,0.37170982,0.31382442,0.39921024,0.4213281,0.4554458,0.31909108,0.4528944,0.4216497,0.33678907,0.39300936,0.37967536,0.35435417,0.3350006,0.45080653,0.45498887,0.4200733,0.3691847,0.3478212,0.4113699,0.4651294,0.39923117,0.5174087,0.49907133,0.39256054,0.40010774,0.39491755,0.35884884,0.4501043,0.37012652,0.4118762,0.4037497,0.3927671,0.41771874,0.46299738,0.45620787,0.375355,0.37125129,0.41479585,0.4310544,0.40449673,0.51524234,0.40415397,0.46275276,0.43991798,0.37195873,0.3838779,0.437219,0.4480271,0.38999525,0.38365716,0.39051348,0.30113447,0.3496774,0.4104606,0.48389816,0.44303632,0.4009217,0.41915703,0.45070916,0.33898333,0.3920179,0.36079872,0.31965175,0.45649964,0.45804963,0.36391744,0.38923204,0.38055265,0.41669196,0.41987267,0.40797108,0.52677333,0.38077894,0.38304403,0.39879766,0.486809,0.42046282,0.37894315,0.41957906,0.3657248,0.3854802,0.46165416,0.37593722,0.37213257,0.38877088,0.41771212,0.41588494,0.3910718,0.52198195,0.44833896,0.42790574,0.43719083,0.43153664
sub-IXI623,0.5722087,0.47987077,0.4621727,0.4239531,0.57694626,0.47090855,0.4789624,0.40758345,0.44767693,0.46655077,0.44211656,0.56402457,0.50583977,0.65421414,0.54779005,0.49585676,0.5556665,0.44807407,0.47505367,0.37781045,0.5245337,0.5413113,0.5428706,0.53395534,0.51995194,0.5348502,0.6316976,0.57760423,0.72684497,0.7443989,0.48872727,0.5178923,0.5455343,0.53909713,0.53403974,0.6019655,0.5286941,0.418869,0.7093472,0.6568533,0.60819817,0.6684495,0.5458601,0.54020834,0.5533914,0.5101659,0.5892511,0.5368589,0.5736486,0.57927126,0.60210025,0.5145621,0.52614427,0.47017974,0.5411829,0.476311,0.5252434,0.42917758,0.43917584,0.44997177,0.4826157,0.45946297,0.5375964,0.55589676,0.53628147,0.64496964,0.42251155,0.62387025,0.4799571,0.42689562,0.5877136,0.5172755,0.56143874,0.5923117,0.48441428,0.58937955,0.6096003,0.53583086,0.72639155,0.4362538,0.5472178,0.5682216,0.65747046,0.5201102,0.5174653,0.5556541,0.4579595,0.59647,0.5351293,0.52115315,0.60283554,0.5994253,0.5715688,0.6021239,0.51554817,0.6303895,0.6224283,0.60678333,0.6825854,0.6216768
sub-IXI278,0.5408502,0.45069638,0.41156512,0.44633436,0.5016633,0.4266052,0.44611973,0.4076176,0.41531643,0.49234334,0.61878455,0.64681005,0.52279717,0.58813936,0.5832966,0.5057196,0.48812297,0.35558,0.39774755,0.46097282,0.5408794,0.6092918,0.6680155,0.5113737,0.47782147,0.504352,0.56300056,0.54572886,0.54366946,0.5688002,0.55373734,0.5154406,0.4377961,0.45625806,0.46611273,0.51165235,0.5185905,0.55399805,0.58146805,0.581523,0.52549005,0.64829963,0.5478645,0.45341104,0.5591807,0.65232456,0.54192966,0.52571696,0.6316599,0.57231426,0.53776145,0.40167373,0.49408555,0.3926163,0.41473812,0.40999937,0.57194185,0.43983954,0.3800047,0.42439014,0.5492337,0.6381428,0.52243036,0.5154253,0.46584657,0.57363886,0.467329,0.49894837,0.44823065,0.521005,0.64316934,0.61689335,0.4902385,0.4971225,0.4546872,0.59551257,0.49627525,0.5588473,0.53046316,0.45449746,0.570703,0.48732096,0.5629715,0.55203056,0.50703067,0.5594301,0.45644957,0.5243467,0.5424201,0.5900371,0.49384716,0.59029263,0.5258175,0.599131,0.52479124,0.49692452,0.5326121,0.6321165,0.6100001,0.52589536
sub-IXI015,0.39167947,0.39083743,0.37287104,0.3630812,0.44537762,0.29620278,0.3146309,0.31866175,0.29935858,0.4418654,0.52657926,0.4937898,0.35056803,0.4583014,0.4170041,0.38702452,0.3505281,0.3166117,0.30680537,0.3293965,0.4509486,0.5520438,0.584709,0.39326152,0.39075673,0.403104,0.48903054,0.47486174,0.4456683,0.44100815,0.38879433,0.40594062,0.47725344,0.3661566,0.36765817,0.42119622,0.5296077,0.46091217,0.5176139,0.47738013,0.46202138,0.48655885,0.43527102,0.39641553,0.46880785,0.6168383,0.45161638,0.38361824,0.46902493,0.47691414,0.43096584,0.4008949,0.40829593,0.31077126,0.2998365,0.3278195,0.38820353,0.29126358,0.34988278,0.30754617,0.44066343,0.5389733,0.40926632,0.4048594,0.39884195,0.4422163,0.35643867,0.4521618,0.3891426,0.39950502,0.47727633,0.5547554,0.38491353,0.36708874,0.3551573,0.470829,0.39617285,0.4744489,0.45672187,0.36529294,0.3492953,0.40612063,0.48494542,0.41175118,0.42693242,0.43916678,0.42557344,0.37884858,0.42855462,0.38602915,0.4372467,0.44226122,0.46006152,0.5629898,0.42741168,0.3262119,0.4476901,0.5100437,0.5396886,0.45336393
sub-IXI643,0.4564227,0.4716129,0.36596087,0.38860092,0.46430796,0.40586618,0.3940295,0.30150145,0.3591933,0.4443818,0.42870823,0.4986816,0.38857794,0.5391354,0.4884666,0.37154114,0.37528017,0.3628508,0.39217064,0.30364004,0.47427794,0.50129086,0.5457195,0.4384752,0.38165447,0.3875894,0.4769095,0.47703373,0.4916784,0.4375361,0.3452296,0.43385547,0.41724536,0.4396246,0.43581668,0.5113834,0.49154925,0.39296857,0.520051,0.49802122,0.41657987,0.42529893,0.433764,0.38994053,0.41602445,0.5434275,0.4875797,0.48247975,0.5296119,0.52285004,0.465065,0.44294107,0.4465522,0.37087128,0.4076469,0.41426983,0.35429153,0.30539915,0.3450726,0.34423557,0.4445704,0.52040225,0.44072956,0.4286081,0.52911764,0.5078929,0.3701463,0.45525613,0.3976089,0.28996432,0.45983866,0.53382945,0.38528946,0.44800785,0.36491823,0.42083484,0.39505348,0.51364154,0.50178874,0.32032624,0.40554553,0.42085174,0.5102538,0.45315138,0.40330172,0.4913656,0.42180014,0.44605187,0.50066155,0.413483,0.48162758,0.47864303,0.49048287,0.530622,0.494316,0.46482053,0.4888969,0.4241732,0.5146086,0.51027375
sub-IXI496,0.35890394,0.3010794,0.33716634,0.2830941,0.40403894,0.37536436,0.28422856,0.21748129,0.24722683,0.29051098,0.33817008,0.39475426,0.30986464,0.4036379,0.3100614,0.31876484,0.34691116,0.26838523,0.29342565,0.2739843,0.32752252,0.38949597,0.39771703,0.3460351,0.28762576,0.29987803,0.34775552,0.3709168,0.4319647,0.4102547,0.3070795,0.29534927,0.30729598,0.38264942,0.30523723,0.34026238,0.34396842,0.26240602,0.29824048,0.369121,0.4081573,0.38189322,0.3913798,0.31137684,0.3346198,0.3900701,0.35013995,0.3440556,0.40786624,0.4018317,0.37422583,0.38667393,0.3257199,0.38075423,0.32276946,0.3063708,0.30999944,0.29809573,0.3182777,0.27772114,0.30236498,0.4053097,0.38791734,0.3229837,0.39775422,0.355343,0.27487734,0.38352132,0.31199962,0.31432715,0.343233,0.4131756,0.31993183,0.3247243,0.35926437,0.37064198,0.31292728,0.36097762,0.42566296,0.28997135,0.32032254,0.30049628,0.3952223,0.32584438,0.32485992,0.36912283,0.30685112,0.30389795,0.3473975,0.27585784,0.3107696,0.32466412,0.3599786,0.41659272,0.33096215,0.3672455,0.40513843,0.39014092,0.39738503,0.3694001
sub-IXI479,0.43291983,0.39508253,0.4017189,0.35592845,0.43162,0.45332342,0.33769703,0.28794047,0.27502087,0.34952986,0.3662586,0.38881397,0.2959082,0.3976408,0.36400464,0.343433,0.3066973,0.30812496,0.35220754,0.35547417,0.33850822,0.3937071,0.4599398,0.36616394,0.3074047,0.31477752,0.35613108,0.37480617,0.44855526,0.416959,0.3332212,0.31652012,0.2769735,0.31563607,0.40650895,0.3779588,0.3795572,0.3322263,0.3978499,0.375858,0.42708158,0.36505288,0.34975183,0.35014984,0.32971632,0.41774052,0.38041055,0.50214565,0.43822983,0.37250358,0.41705278,0.38492334,0.38853064,0.36480466,0.4199614,0.41496727,0.29182518,0.2591821,0.30386743,0.26719782,0.37088725,0.36365932,0.37054354,0.31986833,0.42795312,0.35496014,0.3309689,0.26534268,0.3952024,0.2840978,0.36322257,0.44037083,0.3569763,0.32278687,0.32832134,0.3546398,0.30241254,0.39152423,0.42361945,0.32192594,0.4199893,0.31298488,0.3977937,0.40432334,0.31449428,0.3522216,0.34668773,0.36980632,0.37422353,0.34873152,0.3387395,0.32535297,0.33914357,0.40319765,0.39618927,0.45933512,0.42784888,0.37468517,0.36450893,0.37631992
sub-IXI381,0.3673026,0.29927045,0.265153,0.3130231,0.34497884,0.35799435,0.3263587,0.2191496,0.24810375,0.3161936,0.37562838,0.35891643,0.24877171,0.40040314,0.3662617,0.30904546,0.27692837,0.22895958,0.3362357,0.27184698,0.29395407,0.39313945,0.37073922,0.31986818,0.28454152,0.32996735,0.3362943,0.32574537,0.42774278,0.42496002,0.31806883,0.26671484,0.25161272,0.33687097,0.32293954,0.2942274,0.30749175,0.27818924,0.3275605,0.34597036,0.35159075,0.2832995,0.27711588,0.2994205,0.3321649,0.39392287,0.33537698,0.37728363,0.35099247,0.30777258,0.36766762,0.33161432,0.34522617,0.3287474,0.29852626,0.2871631,0.2673376,0.26468316,0.30986884,0.27716437,0.31490502,0.3685171,0.3369843,0.28250197,0.32835728,0.32406113,0.3009685,0.25593105,0.36443684,0.24996457,0.32983238,0.38584346,0.3260762,0.3139716,0.2985556,0.32372302,0.33854616,0.3429112,0.41662553,0.31711724,0.30489755,0.2797694,0.35517362,0.29990286,0.30762675,0.3511163,0.2496937,0.3075774,0.28965983,0.31394824,0.27737495,0.32562914,0.34830865,0.37728062,0.29377642,0.39069566,0.3919875,0.36235395,0.34714952,0.30454332
sub-IXI563,0.51826394,0.34042343,0.4252669,0.3819455,0.49994838,0.4070416,0.35694948,0.3215188,0.34757093,0.4253464,0.4928625,0.5056567,0.38624233,0.4674641,0.3958141,0.3635832,0.34975857,0.33418807,0.3239083,0.37284452,0.44214952,0.48035222,0.48890674,0.410979,0.36848646,0.4261044,0.4473068,0.45124677,0.49339795,0.4488982,0.41563746,0.3701388,0.4064511,0.44666654,0.40123412,0.38757467,0.4125986,0.40521547,0.44186917,0.51621723,0.4637902,0.39838034,0.41045076,0.38920674,0.40360928,0.48915547,0.4608671,0.4573346,0.53826284,0.43410996,0.4636952,0.3647145,0.4107744,0.44646347,0.38942102,0.38636082,0.39520338,0.3144377,0.31767118,0.3339239,0.3697474,0.51363313,0.43407094,0.4650425,0.4685719,0.43023264,0.33910966,0.4019048,0.3684208,0.3458498,0.45430276,0.5332105,0.41579777,0.40255487,0.3702401,0.45465642,0.4256326,0.4782202,0.48216045,0.3607999,0.42428243,0.40063766,0.5114784,0.4109455,0.39331514,0.48710907,0.35409686,0.41141146,0.4456453,0.37391928,0.36922753,0.47496277,0.41523248,0.5279469,0.4211699,0.46505287,0.5078024,0.41234705,0.4058115,0.42985988
sub-IXI103,0.48439983,0.41134486,0.38738498,0.3964314,0.44968712,0.46575952,0.436627,0.33396628,0.3237734,0.4191834,0.43537846,0.45642295,0.47559652,0.5394527,0.40294775,0.39373007,0.42437413,0.30108017,0.3823197,0.39969498,0.46949396,0.5405305,0.48778674,0.45050308,0.40334982,0.44317704,0.4339279,0.5128434,0.5760125,0.54312295,0.4421714,0.4188922,0.43912652,0.48627657,0.41035318,0.3871008,0.45315915,0.42723256,0.41779503,0.5046907,0.5546577,0.50869226,0.50420743,0.48708305,0.42862743,0.48406327,0.47494882,0.45322388,0.54913193,0.5357252,0.49132743,0.440389,0.43476546,0.39964563,0.3830131,0.3792028,0.40202487,0.29945892,0.33289194,0.327192,0.42537883,0.5628733,0.5043972,0.37665516,0.5745721,0.45984828,0.36383197,0.46712306,0.421541,0.37359756,0.5162191,0.555416,0.42284393,0.41953993,0.4846935,0.53168255,0.4152388,0.51709276,0.61416024,0.38529474,0.46545115,0.40538272,0.5426997,0.4505489,0.4233502,0.475408,0.45432577,0.43197662,0.47151116,0.46056083,0.40737358,0.46610218,0.4580304,0.5036031,0.47741994,0.5170677,0.53932244,0.52982885,0.53818405,0.48620546
sub-IXI042,0.42553174,0.40459365,0.43096843,0.39104965,0.4579233,0.40373406,0.40157297,0.32995725,0.35632375,0.41488987,0.41006288,0.46283203,0.36168104,0.48564962,0.4063094,0.3721015,0.38219866,0.36552167,0.36319846,0.3724947,0.38437688,0.45246968,0.46594477,0.4173673,0.40773302,0.4277644,0.437084,0.45665935,0.5612988,0.52037907,0.3822074,0.37342113,0.42418402,0.39590737,0.4215696,0.47597116,0.4693949,0.43268356,0.4621456,0.46772966,0.4796609,0.48816153,0.4529883,0.42711082,0.3957992,0.49019808,0.44360438,0.44000253,0.506195,0.49690315,0.4679501,0.3844374,0.42811137,0.3883508,0.37776652,0.38722518,0.39616358,0.3223233,0.37594163,0.34055907,0.43837652,0.43222424,0.38148034,0.38563865,0.41264716,0.4988616,0.3722963,0.44547603,0.41680458,0.3727835,0.41332647,0.47620645,0.3969473,0.4078526,0.3747284,0.46331593,0.44167003,0.4718722,0.51737916,0.3809185,0.39241043,0.42628986,0.596858,0.41934666,0.47088188,0.41752824,0.38483602,0.460826,0.4381061,0.4017081,0.39797777,0.43766573,0.413623,0.44674608,0.3974009,0.42958012,0.4792407,0.5268659,0.50102496,0.41631645
sub-IXI270,0.48981553,0.41351786,0.3444921,0.37903556,0.45629212,0.42732078,0.3469612,0.22937894,0.25860894,0.5027775,0.5333851,0.45870182,0.25053793,0.44815588,0.41396984,0.4233466,0.34665185,0.23132564,0.35185465,0.2766702,0.3964637,0.45104867,0.50798285,0.39355385,0.33291793,0.38425514,0.43738583,0.44438374,0.4885899,0.48289362,0.37738347,0.39099944,0.27869403,0.38430858,0.42321056,0.42439568,0.40681288,0.33253708,0.5462334,0.4578736,0.48840114,0.35295773,0.40008795,0.33757153,0.37043306,0.46643376,0.4123992,0.45822158,0.5100084,0.4023768,0.46078232,0.3626194,0.46342686,0.36334914,0.43352064,0.3912497,0.2875534,0.25949773,0.22701864,0.26438025,0.39332107,0.48148587,0.34317812,0.3093173,0.39451903,0.42915356,0.368244,0.3211632,0.39267725,0.26246938,0.39011836,0.4469,0.46157882,0.34254387,0.40653673,0.44715238,0.36430994,0.44538465,0.5323929,0.34257984,0.42975447,0.3282055,0.45240808,0.4219788,0.3363456,0.41274402,0.32790935,0.4486781,0.43425107,0.30225825,0.47820303,0.43285555,0.38554567,0.47063187,0.4298535,0.54744816,0.51566464,0.47435856,0.46227917,0.42835125
